text,url,handle,prediction
Long Story Short: The Ruling That Restarts Executions in Oklahoma,https://oklahomawatch.org/2022/06/15/long-story-short-the-ruling-that-restarts-executions-in-oklahoma/,oklahomawatch,True
DEIJ Policy,/deij-policy,mo_independent,False
‘These people don’t care’: U.S. Senate GOP stalls bill for veterans exposed to burn pits,https://missouriindependent.com/2022/07/28/these-people-dont-care-u-s-senate-gop-stalls-bill-for-veterans-exposed-to-burn-pits/,mo_independent,True
Gun company CEOs tell Congress they’re not to blame for mass shootings,https://missouriindependent.com/2022/07/27/gun-company-ceos-tell-congress-theyre-not-to-blame-for-mass-shootings/,mo_independent,True
Civil Rights,https://missouriindependent.com/category/civil-rights/,mo_independent,False
Jacob Fischler,https://missouriindependent.com/author/jacob-fischler/,mo_independent,False
Jan. 6 committee reveals Trump’s Orwellian attempt to win the election,https://missouriindependent.com/2022/07/27/jan-6-committee-reveals-trumps-orwellian-attempt-to-win-the-election/,mo_independent,True
Privacy Policy,/privacy-policy,mo_independent,False
"Biden tests negative for COVID, announces he’s back to in-person work",https://missouriindependent.com/briefs/biden-tests-negative-for-covid-announces-hes-back-to-in-person-work/,mo_independent,True
Democrats in Congress press Biden to extend pause on student loans,https://missouriindependent.com/briefs/democrats-in-congress-press-biden-to-extend-pause-on-student-loans/,mo_independent,True
"After months of wavering, Schmitt comes out against McConnell days before Senate primary",https://missouriindependent.com/2022/07/28/after-months-of-wavering-schmitt-comes-out-against-mcconnell-days-before-senate-primary/,mo_independent,True
Condé Nast Spotlight,https://www.cnspotlight.com/ ,newyorker,False
Joni Mitchell Lights Up Newport Folk Festival,/culture/culture-desk/joni-mitchell-lights-up-newport-folk-festival,newyorker,True
The Political Scene,/magazine/the-political-scene,newyorker,False
The Front Row,/culture/the-front-row,newyorker,False
Will “Dereliction of Duty” Be What Finally Gets Donald Trump Indicted?,/news/daily-comment/will-dereliction-of-duty-finally-be-what-gets-donald-trump-indicted,newyorker,True
Chimamanda Ngozi Adichie Reads Jamaica Kincaid,/podcast/fiction/chimamanda-ngozi-adichie-reads-jamaica-kincaid,newyorker,True
A Juror Explains Why a C.I.A. Hacker Was Convicted,/news/news-desk/a-juror-explains-why-a-cia-hacker-was-convicted,newyorker,True
Digital Access,/digital-editions,newyorker,False
Dear Pepper: A House Divided,/humor/daily-shouts/dear-pepper-a-house-divided,newyorker,True
Dispatch,/news/dispatch,newyorker,False
Health,https://richmond.com/lifestyles/health-med-fit/#tracking-source=menu-nav,rtdnews,False
Autos,https://richmond.com/lifestyles/autos/#tracking-source=menu-nav,rtdnews,False
"Editorial: To bridge our differences, bring back the in-person moments",https://richmond.com/opinion/editorial/editorial-to-bridge-our-differences-bring-back-the-in-person-moments/article_be19dcde-b3bb-5385-968b-24aaa94f3d22.html#tracking-source=home-top-story,rtdnews,True
Local Businesses,https://richmond.com/places/#tracking-source=home-businesses,rtdnews,False
Crime,https://richmond.com/news/local/crime-and-courts/#tracking-source=menu-nav,rtdnews,False
Local,https://richmond.com/news/local/#tracking-source=menu-nav,rtdnews,False
Privacy Policy,/privacy/,rtdnews,False
Send a story,https://richmond.com/users/admin/contribute/article/,rtdnews,False
Obituaries,https://richmond.com/obituaries/#tracking-source=main-nav,rtdnews,False
Video,/kaylin-stine-will-be-spending-the-next-seven-years-of-her-life-in-a-state/video_1cbe865e-fa73-507f-be66-48fb9168708b.html,rtdnews,True
"Rep. Joaquin Castro wants to ban ""Hell-Fire"" devices for automatic weapons",/news/connect-to-congress/rep-joaquin-castro-wants-to-ban-hell-fire-devices-for-automatic-weapons-gun-control-texas-uvalde-school-shooting-congress-representative-house,news3lv,True
Bring your new dog into the home they deserve,/features/for-pets-sake/bring-your-new-dog-into-the-home-they-deserve,news3lv,True
Naked 4-year-old wandering alone leads police to home in 'deplorable' condition,/news/nation-world/gallery/naked-4-year-old-wandering-alone-leads-police-to-home-in-deplorable-condition-michael-and-chrystal-slosson-child-neglect-charges-toddler-vero-beach-police-department-department-of-children-and-families,news3lv,True
"After Biden COVID recovery, admin launches new booster push",/news/coronavirus/after-president-joe-biden-covid-recovery-admin-launches-new-booster-push-highly-transmissible-ba-5-variant-spreads-across-us-initiatives-high-risk-groups-vaccinations,news3lv,True
"Nonprofit gives out backpacks, school supplies to military children in Las Vegas",/news/local/gallery/nonprofit-gives-out-backpacks-school-supplies-to-military-children-in-las-vegas,news3lv,True
Highway Patrol launches first annual 'joining forces' campaign in memory of fallen trooper,/news/local/highway-patrol-launches-first-annual-joining-forces-campaign-in-memory-of-fallen-trooper-nevada-nhp-micah-may-southern-nevada-donor-network-las-vegas,news3lv,True
"Two dead after shooting near Rancho, Lake Mead Boulevard in Las Vegas",/news/local/two-people-shot-rancho-lake-mead-boulevard-lvmpd-metro-police-crime-southern-nevada,news3lv,True
Neon Feast talks new restaurants and more,/news/videos/neon-feast-talks-new-restaurants-and-more,news3lv,True
Help your dog find relief from spring allergies,/features/for-pets-sake/help-your-dog-find-relief-from-spring-allergies,news3lv,True
"Patrol car door 'was never closed' before woman fell out, suffered fatal injuries",/news/nation-world/patrol-car-door-was-never-closed-before-woman-fell-out-suffered-fatal-injuries-georgia-bureau-of-investigation-body-cam-footage-brianna-grier-police-custody-hancock-county-georgia-state-patrol,news3lv,True
Home,https://www.minnpost.com,minnpost,False
Walker Orenstein,https://www.minnpost.com/author/walker-orenstein/,minnpost,False
Submit a Tip,https://www.minnpost.com/submit-a-tip,minnpost,False
Who’s running in Minnesota in 2022: Statewide offices and U.S. House,https://www.minnpost.com/elections/2022/06/whos-running-in-minnesota-in-2022/,minnpost,True
Counseling positions to be cut at Minneapolis’ Southwest High; student ratio could jump by 100 students,https://www.minnpost.com/race-health-equity/2022/05/counseling-positions-to-be-cut-at-minneapolis-southwest-high-student-ratio-could-jump-by-100-students/,minnpost,True
Friday’s Mega Millions jackpot worth nearly $1.3 billion,https://www.minnpost.com/glean/2022/07/fridays-mega-millions-jackpot-worth-nearly-1-3-billion/,minnpost,True
editors@minnpost.com,mailto:editors@minnpost.com,minnpost,False
Mohamed Ibrahim,https://www.minnpost.com/author/mohamed-ibrahim/,minnpost,False
Donate,https://www.minnpost.com/support,minnpost,False
RSS Feeds List,https://www.minnpost.com/rss-feed-list,minnpost,False
Google Play,https://bit.ly/3eU6qLp,jagrannews,False
पॉलिटिक्स,/politics-news-hindi.html?itm_medium=politics&itm_source=dsktp&itm_campaign=navigation,jagrannews,False
और पढ़ें >,/business-hindi.html,jagrannews,False
World,/world-news-hindi.html,jagrannews,False
गाइड,/automobile/car-buyer-guide-news-hindi.html?itm_medium=automobile&itm_source=dsktp&itm_campaign=hamburger,jagrannews,False
"Best Smartphones 30,000 रुपये तक की रेंज में ये हैं सबसे अच्छे स्मार्टफोन",/technology/tech-news-best-smartphones-these-are-the-best-smartphones-under-rs30000-22941127.html,jagrannews,True
जागरण ट्रेंडिंग,/trending-topics.html,jagrannews,False
पॉलिटिक्स,/politics-news-hindi.html,jagrannews,False
ओडिशा,/state/odisha,jagrannews,False
और पढ़ें >,/common-man-issue-news-hindi.html,jagrannews,False
Latest News,https://www.space.com/news,spacedotcom,False
"'The Orville' Season 3 episode 8 is a full, feature-length, mini-movie experience


By

Scott Snowden

published 3 days ago



All of this could've easily been avoided if Topa didn't follow that little blue bug",https://www.space.com/the-orville-season-3-episode-8-review,spacedotcom,True
Technology,https://www.space.com/tech-robots,spacedotcom,False
"Experimental Zephyr drone sets new record for uncrewed flight duration


By

Brett Tingley

published 4 days ago



The experimental Airbus Zephyr drone has been airborne for over 42 straight days, setting a new record for an uncrewed flight.",https://www.space.com/airbus-zephyr-drone-long-endurance-flight-record,spacedotcom,True
Here’s why you can trust us,https://www.space.com/41418-about-us.html#section-affiliate-advertising-disclosure,spacedotcom,False
Web notifications,https://www.space.com/how-to-turn-off-web-notifications-for-chrome-macos.html,spacedotcom,True
"Use Mars to spot elusive Uranus on Sunday
The two will be close enough to share the same field of view as seen through binoculars.",https://www.space.com/see-mars-approach-uranus-july-2022-skywatching,spacedotcom,True
RSS,https://www.space.com/feeds/all,spacedotcom,False
"Use Mars to spot elusive Uranus on Sunday


By

Daisy Dobrijevic

published about 24 hours ago



Mars will begin to approach Uranus early Sunday morning (July 31). The pair will be close enough to share the same field of view as seen through binoculars.",https://www.space.com/see-mars-approach-uranus-july-2022-skywatching,spacedotcom,True
Web Notifications,https://www.space.com/how-to-turn-off-web-notifications-for-chrome-macos.html,spacedotcom,True
Environnement,/fr/environnement/,rfi,False
Sports,/fr/sports/,rfi,False
2015,/fr/archives/2015/,rfi,False
Grille des programmes Afrique,/fr/grille-des-programmes-afrique,rfi,False
"Le réalisateur Denis Côté en un mot, un geste et un silence",/fr/culture/20220729-le-r%C3%A9alisateur-denis-c%C3%B4t%C3%A9-en-un-mot-un-geste-et-un-silence,rfi,True
Le pape François admet que sa santé ne lui permet pas de voyager au même rythme qu'auparavant,/fr/monde/20220730-le-pape-fran%C3%A7ois-reconna%C3%AEt-que-sa-sant%C3%A9-ne-lui-permet-pas-voyager-au-m%C3%AAme-rythme-qu-auparavant,rfi,True
Un navire syrien qui transporterait du blé volé par la Russie en Ukraine accoste au Liban,/fr/moyen-orient/20220729-un-navire-syrien-qui-transporterait-du-bl%C3%A9-vol%C3%A9-par-la-russie-en-ukraine-accoste-au-liban,rfi,True
Contenus sponsorisés,/fr/contenus-sponsoris%C3%A9s/,rfi,False
Tous nos podcasts,/fr/podcasts/,rfi,False
"La marche du monde

Les voix du goulag (3/6)",/fr/podcasts/la-marche-du-monde/20220731-les-voix-du-goulag-3-6,rfi,True
"Terningkast 5

            Merkelapp: Serie







            «Sterkt og provoserende krim­drama»



       «Under the Banner of Heaven»",https://p3.no/filmpolitiet/2022/07/under-the-banner-of-heaven/,nrk,True
NRKbeta,https://www.nrkbeta.no/,nrk,False
Kultur,https://www.nrk.no/kultur/,nrk,False
"«Ut­solgt på minutter»:
            Nå vekker disse bildene oppsikt",https://www.nrk.no/sport/kampen-ble-_utsolgt-pa-minutter_-_-na-vekker-disse-bildene-oppsikt-1.16045313,nrk,True
"Avstemning

            Merkelapp: Quiz







             Hva handler dette populære spillet om?",https://www.nrk.no/kultur/quiz_-hva-husker-du-fra-juli_-1.16048229,nrk,True
Fant kjærlig­heten på singel­festival,https://www.nrk.no/innlandet/singelfestival-gikk-over-all-forventning_-ida-_33_-og-eugen-_33_-fant-kjaerligheten-1.16048541,nrk,True
"Mat som råtner og lik som flyter opp av sjøen:
            Hva er egentlig «hunde­dagene»?",https://www.nrk.no/trondelag/hundedagene-_-maneden-nar-maten-ratner_-sjoen-blir-farlig-og-sar-ikke-gror-1.16048151,nrk,True
"Trusselnivået fortsatt på det nest høyeste:
            Setter inn ekstra politi på Norway Cup",https://www.nrk.no/norge/setter-inn-ekstra-politi-pa-norway-cup-1.16051971,nrk,True
SluttTV 2 Sport,https://resultater.nrk.no/fotball/1/live/2022-07-09/2115021,nrk,True
Opphavsrett NRK © 2022,https://www.nrk.no/etikk/opphavsrett-pa-nrk.no-1.2843522,nrk,False
Join Premium,/subscribe-premium,punchbowlnews,False
Check It Out,/the-punch-up/,punchbowlnews,False
Events,http://events.punchbowl.news/eventshub,punchbowlnews,False
About Us,/about/,punchbowlnews,False
Premium Membership,/why-premium/,punchbowlnews,False
The Canvass,/the-canvass/,punchbowlnews,False
Listen Now,https://podcasts.apple.com/us/podcast/the-daily-punch/id1549272440,punchbowlnews,False
Pricing and Payment Terms,/pricing-and-payment-terms,punchbowlnews,False
Racial Equity,/the-punch-up/racial-equity,punchbowlnews,False
Events,/events/,punchbowlnews,False
SER Tres Mares,/ser-tres-mares/,la_ser,False
Radio Alhama,/radio-alhama/,la_ser,False
Radio Lorca,/radio-lorca/,la_ser,False
Radio Puertollano,/radio-puertollano/,la_ser,False
Navarra,/ccaa/navarra,la_ser,False
Radio Cádiz,/radio-cadiz/,la_ser,False
Radio Ontinyent,/radio-ontinyent/,la_ser,False
SER Valdepeñas,/ser-valdepenas/,la_ser,False
Ver todos,/podcast/por-tema/actualidad/,la_ser,False
El Sidecar,/podcast/cadena-ser/el-sidecar/3271/,la_ser,False
Elle,https://www.elle.com/culture/celebrities/g26310/celebrity-prom-photos/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_elm_d_c_g26310_v2&utm_content=gannettdigital-savannahnow#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSCyqkQo1NeSlYCVrPE5,savannahnow,False
Forbes,https://www3.forbes.com/leadership/the-u-s-states-people-are-fleeing-and-the-ones-they-are-moving-to-version-5-ifs-vue-mn-wnb/?utm_campaign=The-Us-States-People-Are-Fleeing-and-The&utm_source=Taboola&utm_medium=tb168760d0us3110421&lcid=tb168760d0us3110421&utm_content=gannettdigital-savannahnow&utm_term=The+US+States+People+Are+Fleeing+And+The+Ones+They+Are+Moving+To#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSD7_j0og7msudm-_5Af,savannahnow,True
Why Georgia Southern's starting quarterback should come as no surprise,/story/sports/college/georgia-southern/2022/07/27/georgia-southern-football-team-kyle-vantrease-quarterback-head-coach-clay-helton/10160486002/,savannahnow,True
More in Contests,/contests/?itm_campaign=tangent.savannahnow.com&itm_medium=more-in-contest&itm_source=homepage-widget,savannahnow,False
Embarrassing Movie Roles Famous Actors Would Rather You ForgetEsquire|,https://www.esquire.com/entertainment/g35995495/famous-actors-embarrassing-movie-roles/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_esq_d_i_g35995495&utm_content=gannettdigital-savannahnow#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSCvmkUo3e-fhPjdwbEh,savannahnow,True
Awkward Celebrity Prom PhotosElle|,https://www.elle.com/culture/celebrities/g26310/celebrity-prom-photos/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_elm_d_am_g26310&utm_content=gannettdigital-savannahnow#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSCyqkQo05j04uak6JE0,savannahnow,True
Esquire,https://www.esquire.com/entertainment/g35995495/famous-actors-embarrassing-movie-roles/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_esq_d_i_g35995495&utm_content=gannettdigital-savannahnow#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSCvmkUo3e-fhPjdwbEh,savannahnow,True
Luoccia,https://www.luoccia.com/products/professional-hair-clippe?utm_source=taboola&utm_medium=referral&tblci=GiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSDV8FkosZqhhenA48oC#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSDV8FkosZqhhenA48oC,savannahnow,False
Lifestyle,/lifestyle/,savannahnow,False
Did You Know That Medicaid Offers 5G Phones For Seniors?Senior Cell Phones | Sponsored Searches|,https://gosearches.net/index.php?rgid=210642&gclid=GiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSD6wlUow8Pg5of1vJP6AQ#tblciGiBThDat8gUFbFoPwCRfuRvSygCAEb44s3d4OaOb663jeSD6wlUow8Pg5of1vJP6AQ,savannahnow,True
Voice | ‘Women must put an end to the war’,https://oc-media.org/voices/voice-women-must-put-an-end-to-the-war/,ocmediaorg,True
pankisi valley,https://oc-media.org/tag/pankisi-valley/,ocmediaorg,False
North Caucasus,https://oc-media.org/tag/north-caucasus/,ocmediaorg,False
Voice | ‘I dreamt of freedom’,https://oc-media.org/voices/voice-i-dreamt-of-freedom/,ocmediaorg,False
"Voice | Tamara Mearakishvili: ‘If I’m found guilty, I will not run away’",https://oc-media.org/voices/voice-tamara-mearakishvili-if-i-m-found-guilty-i-will-not-run-away/,ocmediaorg,True
Read more,https://oc-media.org/murderer-of-queer-azerbaijani-journalist-sentenced-to-9-years/,ocmediaorg,True
Terms of use,https://oc-media.org/terms-of-use/,ocmediaorg,False
In Pictures | Women’s voices in forestry,https://oc-media.org/in_pictures/in-pictures-womens-voices-in-forestry/,ocmediaorg,True
Russian invasion of Ukraine,https://oc-media.org/tag/russian-invasion-of-ukraine/,ocmediaorg,True
Datablog | What shapes attitudes toward the Soviet Union’s collapse in Georgia and Armenia?,https://oc-media.org/features/datablog-what-shapes-attitudes-toward-the-soviet-unions-collapse-in-georgia-and-armenia/,ocmediaorg,True
Go Ad-Free & Join The Movement,https://www.rawstory.com/st/Rawstory_Plus_Signup,rawstory,False
Australian PM outlines draft Indigenous recognition vote,https://www.rawstory.com/australian-pm-outlines-draft-indigenous-recognition-vote/,rawstory,True
Super Head,https://www.rawstory.com/super-head/,rawstory,False
'Like fish circling chum': Trump's GOP rivals ready to pounce as his grip on voters loosens,https://www.rawstory.com/trump-2024-2657779854/,rawstory,True
"Artificial light at night can change the behavior of all animals, not just humans",https://www.rawstory.com/artificial-light-at-night-can-change-the-behavior-of-all-animals-not-just-humans/,rawstory,True
video,/all-video,rawstory,False
August 2 primaries loom as Trump's biggest test of 2022 — Here's a preview of what's at stake,https://www.rawstory.com/august-2-primary/,rawstory,True
"Following Trump's lead, Republicans push bill to make federal workers fireable 'at will'",https://www.rawstory.com/trump-makes-easier-to-fire-fed-workers/,rawstory,True
Man indicted on capital murder charges in Alabama church shooting,https://www.rawstory.com/man-indicted-on-capital-charges-in-alabama-church-shooting/,rawstory,True
'Nauseating': Rick Wilson shreds GOP senators over veteran care — says they have 'taken a shot at our troops',https://www.rawstory.com/burn-pits/,rawstory,True
World,https://kansascitydefender.com/category/world/,kcdefender,False
KC Defender Staff,https://kansascitydefender.com/author/admin/,kcdefender,False
Nelson Atkins Museum Under Fire for Displaying Stolen African Art,https://kansascitydefender.com/kansas-city/nelson-atkins-benin-bronzes/,kcdefender,True
privacy policy,/privacy-policy,kcdefender,False
"Kansas City Joins Nationwide Vigil For Rezwan Kohistani, Afghan Refugee Found Hung at Missouri High School",https://kansascitydefender.com/justice/rezwan-kohistani-vigil/,kcdefender,True
Business,https://kansascitydefender.com/category/black-business/,kcdefender,False
privacy policy,https://kansascitydefender.com/privacy-policy,kcdefender,False
(Op-Ed) From Past Erasure to Present Commodification: Reckoning with the Emergence of Juneteenth,https://kansascitydefender.com/arts-culture/juneteenth-part-1/,kcdefender,True
Contact us,/contact-us,kcdefender,False
Privacy Policy,/privacy-policy,kcdefender,False
Franklin Square celebrates 'Sweet Sixteen' with free family fun,/lifestyle/franklin-square-celebrates-sweet-sixteen-with-free-family-fun/article_3d661486-101d-11ed-85e9-a3436961c333.html,phillytrib,True
Letters to the editor,/commentary/letters-to-the-editor/article_7228a52d-8095-5775-80db-d4c8fb63e634.html,phillytrib,True
Supplements,/sections/supplements/supplements/edition_35e5f351-57d6-525e-9af6-d5de425b106f.html,phillytrib,True
"Federal tourism aid funds gas stations, trash cans, jazz",/news/across_america/federal-tourism-aid-funds-gas-stations-trash-cans-jazz/article_4929d40e-3c20-50a8-b5c3-ca63d86ceb6a.html,phillytrib,True
Beating victim cleared as Louisiana trooper awaits trial,/news/across_america/beating-victim-cleared-as-louisiana-trooper-awaits-trial/article_9f9ae626-3187-592e-bce8-5e08a73d5650.html,phillytrib,True
"Joelil Foy, founding member of Philadelphia music group, “Brotherly Love,” dies at 26",/obituaries/joelil-foy-founding-member-of-philadelphia-music-group-brotherly-love-dies-at-26/article_24773e50-9bc3-58ff-9f91-2481562a3966.html,phillytrib,True
Facebook,https://www.facebook.com/The-Philadelphia-Tribune-113891906737/,phillytrib,False
African American Chamber appoints new board leadership,/news/business/african-american-chamber-appoints-new-board-leadership/article_df0712f3-c939-5ec6-9e51-27801bed2da0.html,phillytrib,True
'Black Panther' sequel: A rebuke of misogyny and racism in 2 minutes,/commentary/black-panther-sequel-a-rebuke-of-misogyny-and-racism-in-2-minutes/article_bd224da6-4a6d-5c01-ba1c-fd862c8d8286.html,phillytrib,True
"In a 3rd test, Facebook still fails to block hate speech",/news/in-a-3rd-test-facebook-still-fails-to-block-hate-speech/article_bd438ff8-d309-5c18-aaea-6dde4d611365.html,phillytrib,True
RDC : 17 manifestants et trois employés des Nations unies tués,/journal/international/270722/rdc-17-manifestants-et-trois-employes-des-nations-unies-tues,mediapart,True
Guillotière : la presse perroquet sert la soupe à Darmanin,//blogs.mediapart.fr/flagrant-deni/blog/280722/guillotiere-la-presse-perroquet-sert-la-soupe-darmanin,mediapart,True
France: un père de famille syrien tué à l’arme blanche par son fils schizophrène,/journal/fil-dactualites/310722/france-un-pere-de-famille-syrien-tue-l-arme-blanche-par-son-fils-schizophrene,mediapart,True
À la Une du Club,//blogs.mediapart.fr/,mediapart,False
Introduction à la domination raciste (1/15),//blogs.mediapart.fr/marcuss/blog/260722/introduction-la-domination-raciste-115,mediapart,True
Quand les voisins tuent leurs voisins,/journal/culture-idees/250722/quand-les-voisins-tuent-leurs-voisins,mediapart,True
Portfolios,/studio/portfolios,mediapart,False
Participer,/le-club,mediapart,False
France,/journal/france,mediapart,False
Michaël Hajdenberg,/biographie/michael-hajdenberg,mediapart,False
Immobilier,https://immobilier.lefigaro.fr/,le_figaro,False
"États-Unis : un ticket gagnant à plus de 1,3 milliard de dollars à la loterieLe jackpot n'a cessé de croître au cours des trois mois et de la trentaine de tirages infructueux. Il s'agit du plus gros gain de l'histoire dans le pays.",https://www.lefigaro.fr/conjoncture/etats-unis-un-ticket-gagnant-a-plus-de-1-3-milliard-de-dollars-a-la-loterie-20220730,le_figaro,True
Le Figaro : iPhone | Android,https://app.adjust.com/uklxp91,le_figaro,False
Guide voyage Antilles,https://www.lefigaro.fr/voyages/dossier/antilles,le_figaro,False
Bons plans,https://www.lefigaro.fr/services/bons-plans,le_figaro,False
Se connecter,https://connect.lefigaro.fr/login?client=horizon_web&redirect_uri=https://www.lefigaro.fr/,le_figaro,False
Guide d'achat smartphones et tablettes,https://guide-achat.lefigaro.fr/smartphones-tablettes-et-accessoires,le_figaro,False
Fig Data,https://www.lefigaro.fr/dossier/fig-data-infographies-datavisualisation,le_figaro,True
Grenoble : un enfant de 3 ans fait une chute mortelle du 11e étage de l'appartement familialLe garçonnet aurait échappé à la vigilance de ses parents avant de chuter dans le vide depuis le balcon ou une fenêtre de l'appartement.,https://www.lefigaro.fr/faits-divers/grenoble-un-enfant-de-3-ans-fait-une-chute-mortelle-du-11e-etage-de-l-appartement-familial-20220731,le_figaro,True
Bastia - Laval streaming : regardez le match en direct grâce à ce bon planFigaro Services,https://www.lefigaro.fr/services/bons-plans/bastia-laval-streaming-regardez-le-match-en-direct-grace-a-ce-bon-plan-20220730,le_figaro,True
AT&T,https://perfectunion.us/tag/att/,moreperfectus,False
2022 Elections,https://perfectunion.us/tag/2022-elections/,moreperfectus,True
generate $1.5-1.6 billion in new revenue for the company,https://lightshedtmt.com/2022/05/31/the-wireless-industrys-5g-growth-problem/,moreperfectus,True
Health care,https://perfectunion.us/tag/health-care/,moreperfectus,False
YouTube,https://www.youtube.com/channel/UCehBVAPy-bxmnbNARF-_tvA?sub_confirmation=1,moreperfectus,False
Twitter,"https://twitter.com/intent/tweet?url=https://perfectunion.us/att-and-verizon-raised-prices-in-lockstep-looking-to-make-billions/&via=moreperfectus&text=AT&T and Verizon Raised Prices in Lockstep, Looking To Make Billions",moreperfectus,False
Read More,https://perfectunion.us/arizona-predatory-medical-debt-collection-ballot-initiative/,moreperfectus,True
TikTok,https://www.tiktok.com/@moreperfectunion?,moreperfectus,False
Twitter,https://twitter.com/moreperfectus,moreperfectus,False
Read More,https://perfectunion.us/cori-bush-insulin-costs/,moreperfectus,False
प्रदेश,/category/state,nepalkhabar24,False
समाज,/category/society,nepalkhabar24,False
#बजेट,/tag/%E0%A4%AC%E0%A4%9C%E0%A5%87%E0%A4%9F,nepalkhabar24,False
हेलम्बु–काठमाडौं यात्राको सास्ती,/blog/137914-2022-7-23-17-4-49,nepalkhabar24,True
"समाजवादी केन्द्रमा एमाले अटाउँदैन, वामदेव  र बाबुराम अटाउँछन् : प्रकाश ज्वाला (अन्तर्वार्ता)",/interview/137889-2022-7-23-11-23-52,nepalkhabar24,True
१,/category/pradesh1,nepalkhabar24,False
अपराध,/category/crime,nepalkhabar24,False
पहिलोपटक घट्यो मेटाको आम्दानी,/science-tech/138367-2022-7-28-11-50-3,nepalkhabar24,True
यज्ञराज जोशी,/author/65,nepalkhabar24,False
युक्रेनको पूर्वी क्षेत्रका नागरिकलाई सुरक्षित स्थानमा सर्न निर्देशन,/global/138600-2022-7-31-9-28-28,nepalkhabar24,False
Fatal collisions involving juvenile cyclists highlight road safety issues in the Bay Area,https://peninsulapress.com/2022/06/10/fatal-collisions-involving-juvenile-cyclists-highlight-road-safety-issues-in-the-bay-area/,peninsupress,True
Business,https://peninsulapress.com/category/business-tech/,peninsupress,False
Stanford Journalism Program,http://journalism.stanford.edu,peninsupress,False
News,https://peninsulapress.com/category/news/,peninsupress,False
Crime,https://peninsulapress.com/category/news/crime/,peninsupress,False
Arts,https://peninsulapress.com/category/arts/,peninsupress,False
View Data Hub,https://peninsulapress.com/category/data-hub/,peninsupress,False
Read More,https://peninsulapress.com/2022/06/07/youth-soccer-teammates-take-different-paths-to-the-big-time/,peninsupress,True
“I just miss having them next door”: Paradise’s mobile home community hasn’t been rebuilt 3 years after Camp Fire,https://peninsulapress.com/2022/07/07/i-just-miss-having-them-next-door-paradises-mobile-home-community-hasnt-been-rebuilt-3-years-after-camp-fire/,peninsupress,True
Computer Music in Silicon Valley Owes Large Debt to John Chowning,https://peninsulapress.com/2022/06/14/computer-music-in-silicon-valley-owes-large-debt-to-john-chowning/,peninsupress,True
Oregon Rep. Kurt Schrader again bucks Democratic party to endorse Betsy Johnson for governor,https://oregoncapitalchronicle.com/briefs/oregon-rep-kurt-schrader-again-bucks-democratic-party-to-endorse-betsy-johnson-for-governor/,orcapchronicle,True
Alex Baumhardt,https://oregoncapitalchronicle.com/author/abaumhardt/,orcapchronicle,False
Jacob Fischler,https://oregoncapitalchronicle.com/author/jacobfischler/,orcapchronicle,False
Jan. 6 committee reveals Trump’s Orwellian attempt to win the election,https://oregoncapitalchronicle.com/2022/07/26/jan-6-committee-reveals-trumps-orwellian-attempt-to-win-the-election/,orcapchronicle,True
READ MORE,/commentary,orcapchronicle,False
Commentary,/commentary,orcapchronicle,False
Voter registration,https://sos.oregon.gov/voting/Pages/registration.aspx,orcapchronicle,False
In Short,briefs,orcapchronicle,False
SUBSCRIBE,/subscribe,orcapchronicle,False
Audit: Oregon Employment Department struggled long before Covid pandemic,https://oregoncapitalchronicle.com/2022/07/27/audit-oregon-employment-department-struggled-long-before-covid-pandemic/,orcapchronicle,True
Estados,/category/estados/,lajornada,False
Suscripciones,https://www.jornada.com.mx/suscripciones.html,lajornada,False
Impresa,https://www.jornada.com.mx/impresa,lajornada,False
Promociones,https://promociones.jornada.com.mx/,lajornada,False
Mundo,/category/mundo.html,lajornada,False
españa,/searchtag.html?tag=españa,lajornada,False
Cartones,/category/cartones.html,lajornada,False
Galerías,/galeria_imagenes.html,lajornada,False
Deportes,/category/deportes.html,lajornada,False
Más secciones,#,lajornada,False
Letters to the Editor,https://thedailyrecord.com/category/commentary/letters-to-the-editor/,mddailyrecord,False
"GREGORY BENNETT, ET AL v. DONALDSON GROUP LLC, ET AL",https://thedailyrecord.com/2022/07/29/gregory-bennett-et-al-v-donaldson-group-llc-et-al/,mddailyrecord,True
T. Rowe Price’s quarterly numbers once again reflect market declines,https://thedailyrecord.com/2022/07/28/t-rowe-prices-quarterly-numbers-once-again-reflect-market-declines/,mddailyrecord,True
Commanders owner Dan Snyder testifies before House committee,https://thedailyrecord.com/2022/07/28/commanders-owner-dan-snyder-testifies-before-house-committee/,mddailyrecord,True
